SaleID;Date;CarID;CustomerID;DealershipID;SalePrice;LeadSource;CampaignID
SALE-0844;08.02.2024;CAR-012;CUST-1666;DLR-03;124800;Web-Organic;(not set)
SALE-0845;24.12.2024;CAR-008;CUST-2051;DLR-05;66240;Web-Campaign;CMP-04
SALE-0846;06.07.2024;CAR-007;CUST-2377;DLR-03;62400;Web-Campaign;CMP-03
SALE-0847;22.01.2025;CAR-015;CUST-2282;DLR-01;75460;Web-Campaign;CMP-06
SALE-0848;22.04.2023;CAR-003;CUST-2072;DLR-04;69000;Web-Organic;(not set)
SALE-0849;31.08.2023;CAR-009;CUST-1750;DLR-04;78200;Web-Organic;(not set)
SALE-0850;13.09.2025;CAR-010;CUST-1075;DLR-05;137200;Web-Campaign;CMP-10
SALE-0851;13.05.2023;CAR-009;CUST-1894;DLR-04;79900;Referral;(not set)
SALE-0852;18.08.2023;CAR-012;CUST-1831;DLR-01;120900;Walk-in;(not set)
SALE-0853;12.03.2024;CAR-012;CUST-1871;DLR-01;122200;Walk-in;(not set)
SALE-0854;28.11.2023;CAR-012;CUST-1532;DLR-01;127400;Referral;(not set)
SALE-0855;29.09.2025;CAR-002;CUST-1869;DLR-05;57660;Walk-in;(not set)
SALE-0856;09.03.2023;CAR-016;CUST-1436;DLR-02;85360;Web-Organic;(not set)
SALE-0857;29.07.2025;CAR-013;CUST-2006;DLR-01;73600;Web-Campaign;CMP-03
SALE-0858;28.02.2024;CAR-006;CUST-2419;DLR-02;40320;Web-Campaign;CMP-04
SALE-0859;07.04.2023;CAR-016;CUST-1204;DLR-02;85360;Web-Organic;(not set)
SALE-0860;12.10.2024;CAR-013;CUST-1219;DLR-01;73600;Web-Campaign;CMP-05
SALE-0861;26.06.2023;CAR-010;CUST-1810;DLR-03;137200;Web-Organic;(not set)
SALE-0862;21.07.2024;CAR-015;CUST-1740;DLR-01;73150;Web-Campaign;CMP-08
SALE-0863;02.03.2024;CAR-009;CUST-1804;DLR-01;81600;Walk-in;(not set)
SALE-0864;03.07.2024;CAR-009;CUST-2153;DLR-01;79900;Web-Organic;(not set)
SALE-0865;18.02.2023;CAR-016;CUST-1258;DLR-05;85360;Web-Campaign;CMP-08
SALE-0866;29.02.2024;CAR-003;CUST-1807;DLR-02;69000;Web-Campaign;CMP-14
SALE-0867;25.06.2025;CAR-005;CUST-1404;DLR-04;121250;Web-Campaign;CMP-02
SALE-0868;16.05.2024;CAR-013;CUST-2422;DLR-02;76000;Web-Campaign;CMP-07
SALE-0869;19.02.2023;CAR-013;CUST-1914;DLR-05;78400;Web-Campaign;CMP-08
SALE-0870;27.10.2023;CAR-005;CUST-1611;DLR-02;118750;Web-Organic;(not set)
SALE-0871;17.09.2024;CAR-010;CUST-1801;DLR-03;128800;Web-Campaign;CMP-04
SALE-0872;04.08.2024;CAR-006;CUST-1950;DLR-03;39060;Web-Organic;(not set)
SALE-0873;22.03.2023;CAR-006;CUST-1108;DLR-01;39480;Web-Campaign;CMP-12
SALE-0874;02.12.2023;CAR-002;CUST-1214;DLR-02;58280;Web-Campaign;CMP-13
SALE-0875;23.12.2024;CAR-016;CUST-1637;DLR-03;83600;Web-Campaign;CMP-11
SALE-0876;24.12.2024;CAR-003;CUST-2008;DLR-03;69750;Walk-in;(not set)
SALE-0877;23.06.2024;CAR-012;CUST-1227;DLR-02;119600;Web-Organic;(not set)
SALE-0878;17.04.2025;CAR-008;CUST-2063;DLR-02;69120;Web-Organic;(not set)
SALE-0879;01.09.2025;CAR-004;CUST-1046;DLR-04;108100;Web-Campaign;CMP-07
SALE-0880;16.08.2025;CAR-016;CUST-1067;DLR-05;81840;Web-Campaign;CMP-04
SALE-0881;19.05.2025;CAR-007;CUST-2113;DLR-02;61100;Web-Campaign;CMP-05
SALE-0882;15.06.2024;CAR-007;CUST-1181;DLR-05;59800;Web-Campaign;CMP-06
SALE-0883;15.03.2023;CAR-011;CUST-2277;DLR-02;83600;Walk-in;(not set)
SALE-0884;28.09.2023;CAR-007;CUST-1413;DLR-01;61750;Web-Organic;(not set)
SALE-0885;26.05.2025;CAR-004;CUST-2138;DLR-01;105800;Web-Organic;(not set)
SALE-0886;26.06.2025;CAR-004;CUST-2442;DLR-03;106950;Web-Organic;(not set)
SALE-0887;19.12.2023;CAR-014;CUST-1434;DLR-05;139500;Web-Campaign;CMP-04
SALE-0888;21.11.2023;CAR-012;CUST-2179;DLR-01;119600;Web-Campaign;CMP-01
SALE-0889;07.01.2025;CAR-001;CUST-1675;DLR-03;51700;Web-Campaign;CMP-14
SALE-0890;26.05.2025;CAR-009;CUST-1929;DLR-01;79050;Web-Campaign;CMP-06
SALE-0891;06.02.2024;CAR-004;CUST-2436;DLR-01;105800;Web-Organic;(not set)
SALE-0892;09.03.2024;CAR-016;CUST-2322;DLR-04;84480;Walk-in;(not set)
SALE-0893;20.03.2024;CAR-007;CUST-1268;DLR-04;61100;Walk-in;(not set)
SALE-0894;31.12.2023;CAR-009;CUST-1774;DLR-04;82450;Walk-in;(not set)
SALE-0895;15.03.2023;CAR-006;CUST-1503;DLR-01;39900;Referral;(not set)
SALE-0896;12.09.2024;CAR-005;CUST-1603;DLR-01;117500;Web-Campaign;CMP-05
SALE-0897;15.02.2025;CAR-009;CUST-1733;DLR-01;80750;Walk-in;(not set)
SALE-0898;16.09.2023;CAR-001;CUST-1919;DLR-01;50600;Web-Campaign;CMP-01
SALE-0899;26.10.2023;CAR-014;CUST-2445;DLR-02;147000;Web-Campaign;CMP-06
SALE-0900;14.11.2024;CAR-012;CUST-2226;DLR-01;127400;Web-Campaign;CMP-07
SALE-0901;23.03.2024;CAR-006;CUST-1113;DLR-04;39480;Web-Organic;(not set)
SALE-0902;17.01.2024;CAR-014;CUST-2385;DLR-04;144000;Web-Campaign;CMP-06
SALE-0903;04.11.2023;CAR-011;CUST-1731;DLR-05;85360;Web-Campaign;CMP-04
SALE-0904;26.11.2024;CAR-013;CUST-1480;DLR-04;77600;Web-Organic;(not set)
SALE-0905;29.03.2023;CAR-015;CUST-1476;DLR-02;70840;Walk-in;(not set)
SALE-0906;20.03.2024;CAR-006;CUST-2279;DLR-03;39480;Web-Campaign;CMP-11
SALE-0907;14.06.2025;CAR-008;CUST-1575;DLR-01;70560;Web-Campaign;CMP-05
SALE-0908;27.07.2025;CAR-009;CUST-1201;DLR-03;82450;Walk-in;(not set)
SALE-0909;27.09.2025;CAR-003;CUST-1556;DLR-05;69000;Web-Campaign;CMP-08
SALE-0910;31.10.2023;CAR-011;CUST-1129;DLR-05;85360;Web-Organic;(not set)
SALE-0911;12.03.2024;CAR-014;CUST-1307;DLR-01;141000;Web-Organic;(not set)
SALE-0912;05.05.2024;CAR-006;CUST-1781;DLR-02;40320;Walk-in;(not set)
SALE-0913;15.05.2025;CAR-007;CUST-2446;DLR-05;61100;Web-Campaign;CMP-06
SALE-0914;16.07.2024;CAR-001;CUST-1553;DLR-05;51700;Web-Campaign;CMP-14
SALE-0915;30.11.2023;CAR-002;CUST-2168;DLR-01;57660;Web-Campaign;CMP-14
SALE-0916;21.07.2023;CAR-007;CUST-1928;DLR-01;63050;Web-Organic;(not set)
SALE-0917;27.09.2023;CAR-005;CUST-1116;DLR-01;120000;Web-Organic;(not set)
SALE-0918;23.05.2024;CAR-006;CUST-1521;DLR-03;39060;Web-Campaign;CMP-03
SALE-0919;29.03.2023;CAR-009;CUST-1471;DLR-02;81600;Web-Organic;(not set)
SALE-0920;04.06.2023;CAR-006;CUST-2224;DLR-05;41160;Web-Campaign;CMP-11
SALE-0921;17.06.2025;CAR-016;CUST-1620;DLR-03;83600;Web-Campaign;CMP-11
SALE-0922;08.04.2025;CAR-010;CUST-1175;DLR-03;128800;Referral;(not set)
SALE-0923;18.10.2024;CAR-014;CUST-2395;DLR-02;142500;Web-Organic;(not set)
SALE-0924;01.09.2024;CAR-013;CUST-1020;DLR-04;74400;Web-Campaign;CMP-10
SALE-0925;05.08.2024;CAR-008;CUST-2045;DLR-01;69120;Web-Organic;(not set)
SALE-0926;31.10.2024;CAR-008;CUST-2392;DLR-02;69840;Web-Campaign;CMP-04
SALE-0927;26.06.2023;CAR-007;CUST-2246;DLR-02;62400;Web-Campaign;CMP-08
SALE-0928;09.08.2024;CAR-007;CUST-1612;DLR-01;63700;Web-Organic;(not set)
SALE-0929;16.02.2025;CAR-003;CUST-2109;DLR-02;72000;Web-Campaign;CMP-01
SALE-0930;11.03.2024;CAR-010;CUST-2143;DLR-05;134400;Walk-in;(not set)
SALE-0931;22.08.2025;CAR-013;CUST-1008;DLR-01;73600;Web-Organic;(not set)
SALE-0932;24.01.2025;CAR-015;CUST-1453;DLR-03;73150;Web-Campaign;CMP-11
SALE-0933;17.01.2025;CAR-016;CUST-1370;DLR-02;82720;Web-Campaign;CMP-03
SALE-0934;23.11.2024;CAR-002;CUST-1572;DLR-01;57660;Web-Campaign;CMP-01
SALE-0935;04.09.2025;CAR-016;CUST-2114;DLR-04;80960;Web-Organic;(not set)
SALE-0936;20.08.2024;CAR-014;CUST-1475;DLR-03;144000;Web-Campaign;CMP-01
SALE-0937;17.03.2025;CAR-002;CUST-1004;DLR-04;57040;Web-Campaign;CMP-01
SALE-0938;16.12.2023;CAR-006;CUST-1807;DLR-04;39900;Walk-in;(not set)
SALE-0939;01.10.2024;CAR-002;CUST-1300;DLR-02;60140;Web-Organic;(not set)
SALE-0940;03.08.2025;CAR-010;CUST-1282;DLR-04;134400;Web-Organic;(not set)
SALE-0941;09.06.2023;CAR-008;CUST-1862;DLR-04;69840;Web-Campaign;CMP-04
SALE-0942;19.07.2025;CAR-001;CUST-1802;DLR-02;51150;Web-Campaign;CMP-02
SALE-0943;21.09.2025;CAR-003;CUST-1103;DLR-01;72750;Web-Campaign;CMP-09
SALE-0944;21.02.2023;CAR-010;CUST-1382;DLR-04;130200;Web-Campaign;CMP-04
SALE-0945;23.05.2025;CAR-008;CUST-2435;DLR-04;67680;Referral;(not set)
SALE-0946;24.11.2023;CAR-005;CUST-1524;DLR-02;118750;Web-Campaign;CMP-12
SALE-0947;26.08.2024;CAR-015;CUST-1376;DLR-02;73920;Web-Campaign;CMP-02
SALE-0948;12.01.2024;CAR-011;CUST-1295;DLR-05;85360;Web-Organic;(not set)
SALE-0949;09.03.2024;CAR-001;CUST-1249;DLR-03;51700;Web-Campaign;CMP-14
SALE-0950;14.11.2023;CAR-009;CUST-1749;DLR-01;79050;Web-Campaign;CMP-09
SALE-0951;07.06.2025;CAR-010;CUST-1164;DLR-01;128800;Web-Organic;(not set)
SALE-0952;29.04.2024;CAR-013;CUST-1740;DLR-01;75200;Web-Campaign;CMP-11
SALE-0953;03.10.2024;CAR-015;CUST-2422;DLR-02;73920;Walk-in;(not set)
SALE-0954;03.03.2024;CAR-006;CUST-1399;DLR-03;39900;Walk-in;(not set)
SALE-0955;28.02.2024;CAR-007;CUST-2148;DLR-02;61100;Web-Organic;(not set)
SALE-0956;29.05.2024;CAR-002;CUST-1947;DLR-05;60140;Web-Campaign;CMP-14
SALE-0957;12.02.2024;CAR-016;CUST-2017;DLR-04;83600;Web-Campaign;CMP-10
SALE-0958;25.12.2023;CAR-003;CUST-1807;DLR-04;73500;Web-Organic;(not set)
SALE-0959;21.09.2025;CAR-007;CUST-1573;DLR-01;61750;Walk-in;(not set)
SALE-0960;22.04.2025;CAR-007;CUST-2321;DLR-01;63700;Web-Campaign;CMP-13
SALE-0961;28.10.2024;CAR-005;CUST-1486;DLR-03;115000;Web-Campaign;CMP-13
SALE-0962;16.05.2024;CAR-015;CUST-2169;DLR-03;71610;Web-Organic;(not set)
SALE-0963;28.06.2024;CAR-003;CUST-1503;DLR-01;69750;Referral;(not set)
SALE-0964;14.03.2023;CAR-015;CUST-1380;DLR-01;75460;Web-Campaign;CMP-14
SALE-0965;20.09.2024;CAR-004;CUST-1940;DLR-02;109250;Web-Campaign;CMP-12
SALE-0966;21.08.2024;CAR-005;CUST-1745;DLR-01;122500;Referral;(not set)
SALE-0967;09.06.2025;CAR-015;CUST-1262;DLR-05;74690;Web-Campaign;CMP-13
SALE-0968;09.02.2025;CAR-010;CUST-1021;DLR-01;130200;Web-Campaign;CMP-07
SALE-0969;22.03.2024;CAR-013;CUST-1419;DLR-03;78400;Web-Organic;(not set)
SALE-0970;04.04.2023;CAR-005;CUST-1430;DLR-03;120000;Web-Campaign;CMP-04
SALE-0971;13.03.2025;CAR-005;CUST-1700;DLR-01;121250;Web-Campaign;CMP-05
SALE-0972;08.08.2025;CAR-010;CUST-2476;DLR-04;128800;Walk-in;(not set)
SALE-0973;03.01.2024;CAR-016;CUST-1774;DLR-04;80960;Web-Organic;(not set)
SALE-0974;26.12.2024;CAR-004;CUST-1954;DLR-03;109250;Web-Campaign;CMP-13
SALE-0975;15.02.2024;CAR-012;CUST-1667;DLR-03;127400;Web-Campaign;CMP-09
SALE-0976;17.03.2025;CAR-001;CUST-1833;DLR-04;53900;Referral;(not set)
SALE-0977;26.05.2025;CAR-009;CUST-1577;DLR-03;83300;Web-Campaign;CMP-01
SALE-0978;23.09.2023;CAR-004;CUST-2493;DLR-01;108100;Web-Organic;(not set)
SALE-0979;21.02.2024;CAR-001;CUST-1908;DLR-04;52250;Web-Campaign;CMP-13
SALE-0980;17.08.2023;CAR-012;CUST-1581;DLR-01;123500;Web-Campaign;CMP-04
SALE-0981;17.09.2024;CAR-004;CUST-1560;DLR-05;110400;Web-Campaign;CMP-11
SALE-0982;11.08.2023;CAR-012;CUST-2489;DLR-04;126100;Referral;(not set)
SALE-0983;23.04.2024;CAR-001;CUST-1957;DLR-05;52250;Web-Campaign;CMP-12
SALE-0984;22.01.2025;CAR-003;CUST-2123;DLR-01;72750;Web-Campaign;CMP-06
SALE-0985;05.08.2024;CAR-011;CUST-1587;DLR-02;83600;Walk-in;(not set)
SALE-0986;13.11.2024;CAR-006;CUST-2297;DLR-01;38640;Web-Campaign;CMP-06
SALE-0987;21.07.2024;CAR-003;CUST-1886;DLR-04;72750;Web-Campaign;CMP-12
SALE-0988;27.07.2024;CAR-010;CUST-1853;DLR-01;130200;Walk-in;(not set)
SALE-0989;27.03.2025;CAR-012;CUST-1904;DLR-04;122200;Web-Campaign;CMP-01
SALE-0990;30.07.2024;CAR-006;CUST-2461;DLR-05;40740;Web-Campaign;CMP-09
SALE-0991;16.03.2023;CAR-006;CUST-1888;DLR-02;40740;Web-Organic;(not set)
SALE-0992;30.07.2024;CAR-006;CUST-1106;DLR-01;39060;Web-Organic;(not set)
SALE-0993;07.08.2025;CAR-010;CUST-1898;DLR-04;133000;Web-Campaign;CMP-11
SALE-0994;31.01.2024;CAR-004;CUST-1996;DLR-05;105800;Web-Campaign;CMP-02
SALE-0995;11.07.2024;CAR-015;CUST-1636;DLR-04;72380;Web-Organic;(not set)
SALE-0996;03.11.2024;CAR-015;CUST-1909;DLR-02;73920;Walk-in;(not set)
SALE-0997;27.07.2024;CAR-008;CUST-2483;DLR-04;70560;Web-Campaign;CMP-03
SALE-0998;13.08.2023;CAR-005;CUST-1371;DLR-05;120000;Walk-in;(not set)
SALE-0999;24.05.2025;CAR-001;CUST-1497;DLR-04;51700;Walk-in;(not set)
SALE-1000;01.04.2025;CAR-008;CUST-2194;DLR-04;68400;Referral;(not set)
SALE-1001;04.03.2023;CAR-009;CUST-1018;DLR-01;80750;Web-Campaign;CMP-09
SALE-1002;27.01.2024;CAR-001;CUST-2364;DLR-01;51700;Web-Campaign;CMP-05
SALE-1003;01.02.2024;CAR-016;CUST-1383;DLR-05;82720;Walk-in;(not set)
SALE-1004;05.12.2024;CAR-011;CUST-1842;DLR-05;84480;Web-Campaign;CMP-10
SALE-1005;26.01.2024;CAR-006;CUST-1601;DLR-04;39900;Referral;(not set)
SALE-1006;10.04.2024;CAR-014;CUST-2028;DLR-04;144000;Web-Campaign;CMP-12
SALE-1007;21.12.2023;CAR-002;CUST-1690;DLR-02;58900;Web-Campaign;CMP-04
SALE-1008;24.03.2025;CAR-014;CUST-1911;DLR-02;142500;Referral;(not set)
SALE-1009;24.12.2023;CAR-013;CUST-1765;DLR-02;75200;Web-Campaign;CMP-10
SALE-1010;03.05.2024;CAR-014;CUST-1866;DLR-03;142500;Web-Campaign;CMP-14
SALE-1011;16.10.2023;CAR-006;CUST-2477;DLR-02;40320;Web-Campaign;CMP-11
SALE-1012;31.01.2025;CAR-002;CUST-2099;DLR-05;58280;Walk-in;(not set)
SALE-1013;17.01.2025;CAR-010;CUST-2254;DLR-01;134400;Web-Organic;(not set)
SALE-1014;17.10.2023;CAR-005;CUST-1194;DLR-01;120000;Web-Campaign;CMP-05
SALE-1015;15.03.2024;CAR-001;CUST-2426;DLR-05;51700;Web-Organic;(not set)
SALE-1016;04.07.2025;CAR-011;CUST-1071;DLR-02;83600;Web-Campaign;CMP-05
SALE-1017;11.07.2025;CAR-008;CUST-2086;DLR-01;67680;Web-Organic;(not set)
SALE-1018;14.05.2023;CAR-007;CUST-2263;DLR-04;59800;Walk-in;(not set)
SALE-1019;28.09.2024;CAR-015;CUST-2280;DLR-02;73920;Web-Organic;(not set)
SALE-1020;04.08.2023;CAR-004;CUST-1748;DLR-04;111550;Walk-in;(not set)
SALE-1021;02.09.2025;CAR-007;CUST-1868;DLR-05;61750;Web-Organic;(not set)
SALE-1022;05.01.2024;CAR-006;CUST-2201;DLR-04;40740;Walk-in;(not set)
SALE-1023;12.03.2024;CAR-009;CUST-1153;DLR-04;82450;Web-Campaign;CMP-10
SALE-1024;30.07.2024;CAR-002;CUST-2353;DLR-02;59520;Web-Organic;(not set)
SALE-1025;28.04.2023;CAR-007;CUST-1853;DLR-05;63700;Walk-in;(not set)
SALE-1026;05.12.2023;CAR-007;CUST-1956;DLR-01;62400;Web-Campaign;CMP-11
SALE-1027;02.04.2023;CAR-003;CUST-1603;DLR-04;69750;Web-Campaign;CMP-10
SALE-1028;04.05.2024;CAR-005;CUST-2370;DLR-01;116250;Web-Campaign;CMP-07
SALE-1029;16.09.2023;CAR-004;CUST-1116;DLR-01;109250;Walk-in;(not set)
SALE-1030;12.11.2023;CAR-006;CUST-1931;DLR-05;39060;Web-Campaign;CMP-13
SALE-1031;05.11.2023;CAR-006;CUST-1098;DLR-02;39900;Referral;(not set)
SALE-1032;17.10.2023;CAR-009;CUST-1858;DLR-04;82450;Walk-in;(not set)
SALE-1033;12.09.2023;CAR-015;CUST-2248;DLR-01;75460;Web-Campaign;CMP-09
SALE-1034;05.07.2025;CAR-002;CUST-1899;DLR-03;57660;Web-Campaign;CMP-11
SALE-1035;24.10.2023;CAR-007;CUST-1695;DLR-04;63050;Referral;(not set)
SALE-1036;04.03.2024;CAR-011;CUST-2099;DLR-01;84480;Web-Campaign;CMP-09
SALE-1037;08.05.2024;CAR-003;CUST-1801;DLR-05;73500;Web-Campaign;CMP-02
SALE-1038;20.07.2023;CAR-012;CUST-1147;DLR-03;126100;Walk-in;(not set)
SALE-1039;17.04.2023;CAR-013;CUST-2406;DLR-03;76000;Referral;(not set)
SALE-1040;19.03.2025;CAR-012;CUST-1262;DLR-03;127400;Referral;(not set)
SALE-1041;31.01.2025;CAR-014;CUST-1531;DLR-02;142500;Web-Campaign;CMP-02
SALE-1042;24.09.2025;CAR-005;CUST-2149;DLR-01;120000;Web-Campaign;CMP-03
SALE-1043;28.09.2023;CAR-009;CUST-1673;DLR-03;79900;Walk-in;(not set)
SALE-1044;08.08.2025;CAR-004;CUST-2095;DLR-03;110400;Web-Campaign;CMP-01
SALE-1045;13.12.2023;CAR-002;CUST-2120;DLR-03;58280;Web-Organic;(not set)
SALE-1046;31.08.2023;CAR-008;CUST-1473;DLR-04;66960;Web-Campaign;CMP-08
SALE-1047;16.06.2023;CAR-007;CUST-2065;DLR-02;60450;Walk-in;(not set)
SALE-1048;18.04.2023;CAR-002;CUST-1165;DLR-03;60140;Web-Campaign;CMP-08
SALE-1049;21.08.2023;CAR-012;CUST-2497;DLR-02;124800;Web-Campaign;CMP-05
SALE-1050;18.08.2024;CAR-015;CUST-1465;DLR-03;71610;Web-Organic;(not set)
SALE-1051;01.03.2024;CAR-015;CUST-2070;DLR-01;71610;Web-Campaign;CMP-09
SALE-1052;24.10.2023;CAR-006;CUST-2249;DLR-04;39480;Web-Campaign;CMP-14
SALE-1053;13.12.2024;CAR-010;CUST-2378;DLR-02;130200;Web-Campaign;CMP-09
SALE-1054;24.10.2023;CAR-007;CUST-1956;DLR-02;59800;Web-Campaign;CMP-13
SALE-1055;12.06.2025;CAR-011;CUST-1632;DLR-05;85360;Web-Organic;(not set)
SALE-1056;08.05.2023;CAR-002;CUST-2104;DLR-05;57040;Web-Campaign;CMP-08
SALE-1057;30.03.2025;CAR-002;CUST-1041;DLR-02;60140;Walk-in;(not set)
SALE-1058;20.12.2024;CAR-005;CUST-2013;DLR-02;115000;Referral;(not set)
SALE-1059;14.06.2024;CAR-007;CUST-1242;DLR-04;63050;Web-Campaign;CMP-14
SALE-1060;03.07.2024;CAR-009;CUST-2430;DLR-04;79050;Web-Campaign;CMP-10
SALE-1061;15.03.2023;CAR-005;CUST-2292;DLR-03;121250;Web-Campaign;CMP-07
SALE-1062;04.04.2024;CAR-006;CUST-1275;DLR-02;40320;Web-Campaign;CMP-12
SALE-1063;14.03.2023;CAR-016;CUST-2188;DLR-03;82720;Web-Campaign;CMP-04
SALE-1064;07.10.2023;CAR-009;CUST-2295;DLR-02;79900;Web-Campaign;CMP-11
SALE-1065;22.07.2023;CAR-005;CUST-2399;DLR-01;122500;Walk-in;(not set)
SALE-1066;14.06.2025;CAR-010;CUST-1068;DLR-04;134400;Web-Campaign;CMP-14
SALE-1067;17.12.2023;CAR-008;CUST-1286;DLR-01;69120;Web-Campaign;CMP-06
SALE-1068;23.08.2023;CAR-013;CUST-1580;DLR-02;77600;Web-Campaign;CMP-14
SALE-1069;23.02.2023;CAR-014;CUST-1506;DLR-01;147000;Web-Campaign;CMP-06
SALE-1070;25.10.2024;CAR-010;CUST-1474;DLR-04;135800;Web-Campaign;CMP-14
SALE-1071;13.09.2025;CAR-003;CUST-2174;DLR-01;69000;Referral;(not set)
SALE-1072;21.04.2025;CAR-004;CUST-1499;DLR-04;106950;Web-Organic;(not set)
SALE-1073;21.11.2023;CAR-006;CUST-1178;DLR-03;39900;Web-Organic;(not set)
SALE-1074;04.06.2023;CAR-013;CUST-1066;DLR-04;78400;Referral;(not set)
SALE-1075;22.04.2025;CAR-008;CUST-1316;DLR-05;70560;Web-Organic;(not set)
SALE-1076;17.12.2024;CAR-012;CUST-1276;DLR-03;120900;Web-Campaign;CMP-14
SALE-1077;13.12.2023;CAR-015;CUST-1499;DLR-01;74690;Referral;(not set)
SALE-1078;12.03.2025;CAR-005;CUST-2000;DLR-02;117500;Web-Organic;(not set)
SALE-1079;19.05.2024;CAR-002;CUST-1439;DLR-03;60140;Web-Campaign;CMP-11
SALE-1080;10.09.2025;CAR-013;CUST-2299;DLR-04;75200;Web-Organic;(not set)
SALE-1081;17.07.2024;CAR-005;CUST-1826;DLR-01;115000;Walk-in;(not set)
SALE-1082;28.08.2024;CAR-010;CUST-2309;DLR-05;131600;Web-Campaign;CMP-02
SALE-1083;11.07.2023;CAR-007;CUST-1741;DLR-04;61100;Web-Organic;(not set)
SALE-1084;21.06.2025;CAR-015;CUST-1587;DLR-03;74690;Web-Organic;(not set)
SALE-1085;10.05.2024;CAR-011;CUST-2141;DLR-05;82720;Web-Campaign;CMP-12
SALE-1086;04.09.2024;CAR-004;CUST-1869;DLR-02;106950;Referral;(not set)
SALE-1087;02.03.2025;CAR-011;CUST-1576;DLR-04;80960;Web-Campaign;CMP-03
SALE-1088;13.07.2023;CAR-003;CUST-2019;DLR-03;71250;Web-Campaign;CMP-12
SALE-1089;10.06.2025;CAR-011;CUST-2267;DLR-01;82720;Web-Campaign;CMP-02
SALE-1090;10.07.2023;CAR-006;CUST-2340;DLR-05;39480;Web-Campaign;CMP-12
SALE-1091;27.09.2025;CAR-003;CUST-2493;DLR-04;72750;Web-Organic;(not set)
SALE-1092;27.05.2025;CAR-002;CUST-1232;DLR-01;60140;Web-Organic;(not set)
SALE-1093;17.04.2023;CAR-012;CUST-2127;DLR-05;119600;Walk-in;(not set)
SALE-1094;07.03.2024;CAR-002;CUST-2119;DLR-04;59520;Web-Campaign;CMP-07
SALE-1095;23.05.2025;CAR-015;CUST-2222;DLR-05;73920;Web-Organic;(not set)
SALE-1096;13.08.2024;CAR-001;CUST-1958;DLR-05;53900;Web-Campaign;CMP-11
SALE-1097;18.06.2023;CAR-006;CUST-1587;DLR-05;39480;Web-Organic;(not set)
SALE-1098;17.08.2023;CAR-006;CUST-1795;DLR-05;39480;Web-Organic;(not set)
SALE-1099;14.05.2025;CAR-013;CUST-2066;DLR-04;74400;Web-Campaign;CMP-01
SALE-1100;09.06.2025;CAR-002;CUST-1927;DLR-02;57040;Web-Campaign;CMP-03
SALE-1101;26.12.2024;CAR-002;CUST-1778;DLR-03;57040;Web-Campaign;CMP-09
SALE-1102;24.07.2024;CAR-012;CUST-2039;DLR-02;127400;Web-Campaign;CMP-14
SALE-1103;29.01.2025;CAR-013;CUST-1615;DLR-04;78400;Web-Campaign;CMP-10
SALE-1104;17.12.2024;CAR-006;CUST-1494;DLR-04;40320;Walk-in;(not set)
SALE-1105;25.05.2023;CAR-005;CUST-1967;DLR-04;118750;Web-Campaign;CMP-11
SALE-1106;12.10.2023;CAR-011;CUST-1994;DLR-03;82720;Web-Campaign;CMP-12
SALE-1107;07.12.2023;CAR-007;CUST-1335;DLR-02;63700;Walk-in;(not set)
SALE-1108;23.06.2023;CAR-005;CUST-2360;DLR-02;122500;Web-Campaign;CMP-07
SALE-1109;29.08.2025;CAR-002;CUST-1506;DLR-03;60140;Walk-in;(not set)
SALE-1110;12.01.2025;CAR-006;CUST-1683;DLR-01;39060;Walk-in;(not set)
SALE-1111;08.12.2023;CAR-013;CUST-1127;DLR-04;76800;Web-Campaign;CMP-07
SALE-1112;24.01.2025;CAR-013;CUST-1988;DLR-04;76000;Walk-in;(not set)
SALE-1113;17.07.2024;CAR-010;CUST-1670;DLR-01;135800;Web-Campaign;CMP-06
SALE-1114;06.12.2023;CAR-010;CUST-1020;DLR-02;130200;Web-Organic;(not set)
SALE-1115;03.02.2024;CAR-005;CUST-1836;DLR-01;118750;Web-Campaign;CMP-09
SALE-1116;06.03.2025;CAR-015;CUST-2072;DLR-03;73150;Web-Organic;(not set)
SALE-1117;15.02.2023;CAR-005;CUST-2409;DLR-01;122500;Web-Campaign;CMP-07
SALE-1118;12.06.2023;CAR-014;CUST-1679;DLR-05;141000;Referral;(not set)
SALE-1119;24.07.2023;CAR-005;CUST-2437;DLR-03;120000;Web-Campaign;CMP-06
SALE-1120;20.05.2024;CAR-015;CUST-1123;DLR-02;75460;Referral;(not set)
SALE-1121;30.06.2025;CAR-012;CUST-1604;DLR-04;124800;Web-Campaign;CMP-05
SALE-1122;21.09.2023;CAR-008;CUST-2289;DLR-02;68400;Web-Campaign;CMP-14
SALE-1123;03.12.2024;CAR-016;CUST-1324;DLR-01;84480;Walk-in;(not set)
SALE-1124;24.05.2025;CAR-002;CUST-2066;DLR-01;58900;Web-Campaign;CMP-02
SALE-1125;21.04.2024;CAR-013;CUST-2369;DLR-02;77600;Walk-in;(not set)
SALE-1126;26.06.2025;CAR-016;CUST-2050;DLR-02;85360;Web-Campaign;CMP-02
SALE-1127;05.06.2025;CAR-012;CUST-2427;DLR-04;124800;Walk-in;(not set)
SALE-1128;18.04.2024;CAR-007;CUST-2159;DLR-02;59800;Web-Organic;(not set)
SALE-1129;24.06.2024;CAR-016;CUST-2328;DLR-04;81840;Web-Campaign;CMP-13
