SessionID;Date;CustomerID;CampaignID;Source;Medium;PageViews;EngagedSessions;Conversion
SID-04335;27.03.2023;CUST-2139;(not set);(direct);none;1;0;0
SID-04336;11.01.2024;CUST-1781;(not set);instagram;social;5;1;1
SID-04337;09.05.2023;CUST-2302;(not set);instagram;social;3;1;0
SID-04338;27.07.2025;CUST-1231;CMP-05;bing;cpc;3;1;0
SID-04339;04.10.2023;CUST-1434;CMP-03;facebook;social;1;1;0
SID-04340;27.07.2023;CUST-2269;(not set);bing;cpc;4;1;0
SID-04341;30.09.2023;CUST-1537;(not set);youtube;video;3;0;0
SID-04342;20.08.2024;CUST-1716;(not set);google;cpc;1;1;0
SID-04343;19.10.2024;CUST-2400;(not set);bing;cpc;3;0;0
SID-04344;23.10.2024;CUST-1561;(not set);facebook;social;3;0;0
SID-04345;07.05.2025;CUST-1281;(not set);youtube;video;3;1;0
SID-04346;05.08.2025;CUST-1034;(not set);bing;cpc;4;0;0
SID-04347;26.07.2023;CUST-1498;(not set);instagram;social;4;1;0
SID-04348;20.05.2024;CUST-2122;(not set);instagram;social;3;0;0
SID-04349;19.09.2023;CUST-1371;CMP-04;facebook;social;9;1;0
SID-04350;14.03.2023;CUST-2304;(not set);google;cpc;5;1;0
SID-04351;20.04.2024;CUST-1672;(not set);google;cpc;9;0;0
SID-04352;04.01.2024;CUST-1952;CMP-05;google;cpc;5;1;0
SID-04353;25.11.2024;CUST-1255;CMP-01;bing;cpc;1;1;1
SID-04354;10.04.2023;CUST-2461;(not set);instagram;social;2;1;0
SID-04355;06.10.2024;CUST-2144;CMP-03;facebook;social;2;1;0
SID-04356;23.05.2025;CUST-1943;CMP-04;facebook;social;3;1;0
SID-04357;12.08.2024;CUST-2193;(not set);youtube;video;2;0;0
SID-04358;22.09.2025;CUST-1142;CMP-11;google;cpc;9;1;0
SID-04359;24.07.2023;CUST-2106;(not set);instagram;social;4;1;1
SID-04360;17.08.2024;CUST-2060;(not set);facebook;social;3;1;0
SID-04361;13.11.2024;CUST-1865;(not set);youtube;video;1;1;0
SID-04362;03.03.2024;CUST-2107;CMP-06;instagram;social;7;1;0
SID-04363;22.02.2024;CUST-1657;CMP-03;google;cpc;3;1;1
SID-04364;28.02.2023;CUST-1218;CMP-11;google;cpc;3;1;0
SID-04365;06.03.2025;CUST-1039;(not set);youtube;video;5;1;0
SID-04366;24.06.2025;CUST-1797;(not set);instagram;social;9;0;0
SID-04367;30.01.2025;CUST-1393;(not set);google;cpc;2;0;0
SID-04368;13.01.2024;CUST-1262;(not set);facebook;social;3;1;0
SID-04369;02.10.2023;CUST-1562;CMP-06;facebook;social;7;1;0
SID-04370;17.09.2025;CUST-1383;CMP-12;facebook;social;5;0;0
SID-04371;10.03.2023;CUST-1130;CMP-11;bing;cpc;2;1;0
SID-04372;15.04.2025;CUST-1278;(not set);bing;cpc;5;0;0
SID-04373;15.09.2023;CUST-1738;CMP-06;google;cpc;3;1;1
SID-04374;23.08.2025;CUST-1951;CMP-01;bing;cpc;1;1;0
SID-04375;16.09.2023;CUST-1203;(not set);newsletter;email;4;1;1
SID-04376;11.10.2024;CUST-2402;CMP-05;(direct);none;3;1;0
SID-04377;23.02.2024;CUST-1711;(not set);youtube;video;5;1;1
SID-04378;14.12.2024;CUST-1718;(not set);facebook;social;2;1;0
SID-04379;27.05.2025;CUST-2352;(not set);newsletter;email;2;1;0
SID-04380;16.11.2024;CUST-1062;CMP-08;google;cpc;3;1;0
SID-04381;06.04.2025;CUST-2126;CMP-05;instagram;social;1;1;0
SID-04382;10.03.2025;CUST-2195;(not set);(direct);none;2;1;0
SID-04383;07.12.2023;CUST-1643;(not set);(direct);none;3;1;1
SID-04384;22.10.2023;CUST-2357;(not set);(direct);none;4;1;0
SID-04385;16.05.2023;CUST-1666;CMP-02;newsletter;email;9;1;0
SID-04386;08.08.2024;CUST-2409;(not set);youtube;video;1;1;1
SID-04387;22.02.2025;CUST-1673;CMP-02;google;cpc;3;1;0
SID-04388;04.01.2025;CUST-1963;(not set);instagram;social;4;1;1
SID-04389;02.05.2024;CUST-1501;CMP-06;newsletter;email;3;1;0
SID-04390;14.09.2023;CUST-1669;(not set);(direct);none;1;0;0
SID-04391;21.10.2024;CUST-1732;CMP-06;google;cpc;1;1;0
SID-04392;26.02.2025;CUST-1106;(not set);bing;cpc;1;1;0
SID-04393;29.05.2023;CUST-1678;(not set);newsletter;email;1;1;0
SID-04394;03.01.2025;CUST-2197;CMP-11;(direct);none;3;1;1
SID-04395;13.12.2024;CUST-1726;(not set);youtube;video;3;0;0
SID-04396;10.06.2024;CUST-1207;(not set);facebook;social;3;1;0
SID-04397;07.01.2025;CUST-2154;(not set);google;cpc;7;1;0
SID-04398;12.06.2023;CUST-2397;(not set);facebook;social;1;1;0
SID-04399;05.07.2024;CUST-1771;(not set);youtube;video;3;1;0
SID-04400;26.07.2025;CUST-1377;CMP-13;newsletter;email;7;0;0
SID-04401;18.02.2024;CUST-1095;CMP-02;bing;cpc;1;1;0
SID-04402;17.03.2024;CUST-1777;(not set);(direct);none;3;0;0
SID-04403;07.01.2024;CUST-1003;(not set);google;cpc;3;1;1
SID-04404;31.07.2025;CUST-1203;CMP-06;(direct);none;3;1;0
SID-04405;29.09.2023;CUST-1776;CMP-05;bing;cpc;9;1;0
SID-04406;19.01.2024;CUST-1878;(not set);newsletter;email;2;1;0
SID-04407;13.06.2023;CUST-1303;CMP-12;google;cpc;1;1;0
SID-04408;23.01.2025;CUST-1801;CMP-09;bing;cpc;1;1;0
SID-04409;21.09.2024;CUST-1149;CMP-12;newsletter;email;3;1;0
SID-04410;31.07.2025;CUST-1692;(not set);youtube;video;9;1;1
SID-04411;19.02.2023;CUST-2066;CMP-03;youtube;video;3;1;0
SID-04412;18.04.2025;CUST-1161;(not set);newsletter;email;7;1;0
SID-04413;28.07.2025;CUST-1063;CMP-13;youtube;video;9;1;0
SID-04414;06.05.2023;CUST-1759;CMP-01;bing;cpc;4;1;1
SID-04415;08.09.2023;CUST-1370;(not set);google;cpc;7;0;0
SID-04416;15.07.2023;CUST-1763;CMP-12;bing;cpc;3;0;0
SID-04417;26.09.2025;CUST-1128;CMP-06;instagram;social;2;0;0
SID-04418;13.12.2024;CUST-1140;(not set);google;cpc;3;1;0
SID-04419;14.04.2024;CUST-2465;(not set);newsletter;email;2;1;0
SID-04420;23.04.2023;CUST-1070;(not set);bing;cpc;7;0;0
SID-04421;01.03.2024;CUST-2317;(not set);(direct);none;2;0;0
SID-04422;13.07.2023;CUST-1522;(not set);bing;cpc;3;1;0
SID-04423;25.02.2023;CUST-1421;(not set);instagram;social;9;1;0
SID-04424;16.05.2025;CUST-2324;CMP-09;youtube;video;3;1;0
SID-04425;29.09.2023;CUST-1200;CMP-13;facebook;social;7;1;0
SID-04426;03.06.2023;CUST-1978;(not set);(direct);none;4;1;0
SID-04427;30.12.2024;CUST-1748;(not set);newsletter;email;3;0;0
SID-04428;25.06.2024;CUST-2075;CMP-12;google;cpc;9;1;0
SID-04429;20.06.2024;CUST-1582;CMP-03;google;cpc;3;1;0
SID-04430;12.01.2025;CUST-2199;(not set);(direct);none;4;1;1
SID-04431;16.12.2024;CUST-2479;(not set);facebook;social;3;0;0
SID-04432;08.01.2024;CUST-2146;CMP-02;google;cpc;4;0;0
SID-04433;11.04.2025;CUST-1671;(not set);newsletter;email;1;1;0
SID-04434;22.09.2025;CUST-2492;(not set);google;cpc;5;1;0
SID-04435;07.08.2024;CUST-2465;(not set);bing;cpc;3;0;0
SID-04436;04.06.2024;CUST-1830;(not set);(direct);none;3;1;0
SID-04437;04.12.2024;CUST-1730;(not set);(direct);none;3;1;0
SID-04438;05.06.2023;CUST-1470;CMP-05;youtube;video;2;0;0
SID-04439;08.07.2024;CUST-2339;CMP-12;google;cpc;9;0;0
SID-04440;12.08.2024;CUST-1759;(not set);instagram;social;3;0;0
SID-04441;06.11.2023;CUST-2155;(not set);google;cpc;2;1;0
SID-04442;21.08.2024;CUST-1652;(not set);facebook;social;3;1;0
SID-04443;15.12.2024;CUST-1768;(not set);(direct);none;4;1;0
SID-04444;11.05.2024;CUST-1098;CMP-12;google;cpc;3;0;0
SID-04445;03.08.2023;CUST-2255;(not set);newsletter;email;5;1;0
SID-04446;18.07.2023;CUST-1546;(not set);google;cpc;3;1;0
SID-04447;11.03.2023;CUST-1119;CMP-13;instagram;social;3;1;0
SID-04448;27.04.2025;CUST-2029;CMP-04;google;cpc;2;1;0
SID-04449;23.05.2024;CUST-1839;(not set);bing;cpc;3;1;0
SID-04450;07.07.2023;CUST-1597;(not set);facebook;social;7;1;0
SID-04451;02.11.2024;CUST-1011;(not set);youtube;video;5;0;0
SID-04452;15.11.2024;CUST-1148;(not set);(direct);none;5;1;0
SID-04453;08.06.2024;CUST-1617;(not set);(direct);none;3;0;0
SID-04454;10.09.2025;CUST-1452;CMP-04;newsletter;email;5;1;0
SID-04455;05.02.2024;CUST-1750;CMP-06;youtube;video;7;1;0
SID-04456;19.08.2023;CUST-1509;CMP-08;bing;cpc;1;0;0
SID-04457;25.01.2025;CUST-1350;CMP-08;google;cpc;1;1;0
SID-04458;01.04.2025;CUST-1483;CMP-14;google;cpc;3;1;0
SID-04459;30.07.2023;CUST-1182;(not set);bing;cpc;3;1;0
SID-04460;11.04.2025;CUST-2307;(not set);google;cpc;9;0;0
SID-04461;26.06.2025;CUST-1632;CMP-14;facebook;social;7;1;0
SID-04462;21.04.2023;CUST-1260;(not set);(direct);none;5;1;0
SID-04463;16.07.2024;CUST-2063;CMP-12;google;cpc;4;1;0
SID-04464;25.03.2025;CUST-1941;(not set);instagram;social;9;1;1
SID-04465;07.07.2023;CUST-2061;(not set);facebook;social;9;0;0
SID-04466;04.04.2023;CUST-1917;(not set);instagram;social;3;0;0
SID-04467;26.04.2025;CUST-1262;(not set);facebook;social;4;0;0
SID-04468;01.06.2025;CUST-1787;(not set);newsletter;email;3;1;1
SID-04469;18.03.2023;CUST-1130;CMP-04;google;cpc;2;1;0
SID-04470;15.03.2025;CUST-2153;(not set);youtube;video;3;1;0
SID-04471;16.02.2025;CUST-1386;(not set);instagram;social;3;1;0
SID-04472;02.06.2025;CUST-2489;(not set);newsletter;email;3;1;0
SID-04473;10.07.2024;CUST-2360;CMP-01;google;cpc;2;0;0
SID-04474;12.04.2023;CUST-1544;(not set);(direct);none;3;0;0
SID-04475;29.08.2024;CUST-1865;CMP-10;(direct);none;1;1;0
SID-04476;05.07.2024;CUST-1738;(not set);instagram;social;3;0;0
SID-04477;11.05.2025;CUST-2410;(not set);google;cpc;7;1;1
SID-04478;27.07.2024;CUST-2022;CMP-02;google;cpc;2;0;0
SID-04479;12.08.2023;CUST-1852;(not set);(direct);none;3;0;0
SID-04480;30.09.2025;CUST-1879;(not set);(direct);none;2;1;0
SID-04481;16.01.2024;CUST-1224;CMP-04;facebook;social;5;1;0
SID-04482;02.11.2024;CUST-1158;CMP-08;google;cpc;9;1;0
SID-04483;23.06.2025;CUST-1219;(not set);google;cpc;7;1;0
SID-04484;01.05.2024;CUST-1347;CMP-12;bing;cpc;2;0;0
SID-04485;16.04.2025;CUST-1728;(not set);google;cpc;5;1;1
SID-04486;22.01.2025;CUST-1442;(not set);youtube;video;3;1;0
SID-04487;04.05.2023;CUST-1329;CMP-10;google;cpc;4;1;1
SID-04488;27.07.2025;CUST-1484;(not set);google;cpc;7;1;0
SID-04489;16.06.2024;CUST-1222;(not set);youtube;video;2;1;0
SID-04490;20.10.2023;CUST-1286;CMP-03;newsletter;email;3;0;0
SID-04491;05.12.2023;CUST-2161;CMP-08;google;cpc;4;0;0
SID-04492;16.10.2024;CUST-2191;CMP-04;google;cpc;3;0;0
SID-04493;15.03.2023;CUST-1758;(not set);newsletter;email;2;1;0
SID-04494;24.03.2025;CUST-1699;(not set);youtube;video;2;0;0
SID-04495;23.02.2024;CUST-1825;(not set);newsletter;email;4;1;1
SID-04496;26.05.2024;CUST-1962;CMP-02;(direct);none;3;1;0
SID-04497;08.05.2025;CUST-1929;(not set);google;cpc;5;1;0
SID-04498;06.03.2024;CUST-1813;(not set);(direct);none;3;1;1
SID-04499;10.06.2023;CUST-1431;(not set);instagram;social;2;1;0
SID-04500;17.03.2025;CUST-2144;(not set);instagram;social;1;0;0
SID-04501;11.10.2023;CUST-2322;(not set);(direct);none;5;1;1
SID-04502;06.11.2023;CUST-1079;(not set);newsletter;email;7;1;0
SID-04503;07.03.2023;CUST-1539;CMP-06;newsletter;email;7;1;0
SID-04504;10.10.2023;CUST-1233;(not set);instagram;social;1;0;0
SID-04505;25.08.2025;CUST-1353;(not set);instagram;social;2;1;0
SID-04506;30.05.2024;CUST-1834;(not set);youtube;video;3;1;0
SID-04507;08.05.2025;CUST-2233;(not set);(direct);none;1;0;0
SID-04508;26.12.2024;CUST-2365;CMP-03;google;cpc;9;1;1
SID-04509;16.08.2025;CUST-2183;(not set);newsletter;email;2;0;0
SID-04510;07.09.2025;CUST-1366;(not set);bing;cpc;7;1;0
SID-04511;10.07.2024;CUST-1855;(not set);google;cpc;3;1;0
SID-04512;20.07.2025;CUST-1967;(not set);facebook;social;7;0;0
SID-04513;28.06.2023;CUST-1769;CMP-13;bing;cpc;4;0;0
SID-04514;07.06.2024;CUST-1010;CMP-11;google;cpc;3;1;0
SID-04515;05.03.2024;CUST-2112;(not set);instagram;social;3;1;1
SID-04516;06.12.2024;CUST-2016;CMP-03;bing;cpc;2;0;0
SID-04517;22.07.2025;CUST-1202;(not set);bing;cpc;3;1;0
SID-04518;14.07.2024;CUST-1452;(not set);google;cpc;2;0;0
SID-04519;26.09.2023;CUST-1050;(not set);google;cpc;3;1;0
SID-04520;07.03.2025;CUST-1717;(not set);(direct);none;3;0;0
SID-04521;12.05.2025;CUST-2214;(not set);instagram;social;1;0;0
SID-04522;26.03.2025;CUST-1929;CMP-13;(direct);none;2;1;0
SID-04523;20.03.2023;CUST-1310;CMP-08;facebook;social;3;0;0
SID-04524;06.02.2025;CUST-1341;(not set);bing;cpc;4;1;0
SID-04525;18.03.2024;CUST-1512;(not set);(direct);none;3;1;0
SID-04526;18.02.2023;CUST-2345;(not set);facebook;social;3;1;0
SID-04527;02.06.2025;CUST-1587;CMP-10;(direct);none;1;0;0
SID-04528;16.02.2025;CUST-1606;(not set);google;cpc;9;0;0
SID-04529;22.11.2023;CUST-1190;(not set);facebook;social;9;0;0
SID-04530;03.12.2023;CUST-2056;(not set);instagram;social;3;0;0
SID-04531;11.09.2025;CUST-1513;(not set);facebook;social;1;0;0
SID-04532;30.11.2024;CUST-1298;(not set);(direct);none;7;1;0
SID-04533;11.10.2023;CUST-1515;(not set);bing;cpc;4;1;0
SID-04534;18.04.2025;CUST-2499;(not set);instagram;social;5;1;0
SID-04535;23.08.2024;CUST-1620;(not set);instagram;social;5;0;0
SID-04536;20.07.2024;CUST-1554;(not set);youtube;video;2;1;0
SID-04537;09.09.2024;CUST-2437;(not set);newsletter;email;4;1;0
SID-04538;30.06.2023;CUST-1643;CMP-06;youtube;video;2;1;0
SID-04539;28.03.2023;CUST-2308;CMP-05;(direct);none;1;0;0
SID-04540;29.04.2023;CUST-2444;CMP-11;google;cpc;4;1;0
SID-04541;04.01.2025;CUST-1159;(not set);google;cpc;2;1;0
SID-04542;03.01.2024;CUST-1881;CMP-13;newsletter;email;7;1;0
SID-04543;09.04.2025;CUST-2261;(not set);(direct);none;5;0;0
SID-04544;05.09.2025;CUST-1477;(not set);google;cpc;3;1;0
SID-04545;23.02.2023;CUST-2404;(not set);google;cpc;2;0;0
SID-04546;27.11.2024;CUST-1100;CMP-11;bing;cpc;3;0;0
SID-04547;18.12.2024;CUST-2252;CMP-13;google;cpc;4;1;0
SID-04548;16.10.2023;CUST-1145;CMP-14;google;cpc;4;1;0
SID-04549;08.07.2025;CUST-1613;(not set);google;cpc;2;1;1
SID-04550;14.07.2023;CUST-2221;(not set);youtube;video;2;1;0
SID-04551;20.11.2023;CUST-2226;CMP-03;facebook;social;3;1;0
SID-04552;21.08.2024;CUST-1959;(not set);google;cpc;4;1;1
SID-04553;10.04.2025;CUST-2436;(not set);google;cpc;3;1;0
SID-04554;16.12.2024;CUST-2406;(not set);(direct);none;5;0;0
SID-04555;26.12.2023;CUST-1388;CMP-09;google;cpc;1;1;1
SID-04556;19.09.2023;CUST-1758;(not set);bing;cpc;4;0;0
SID-04557;13.09.2025;CUST-1342;(not set);google;cpc;9;1;0
SID-04558;16.06.2024;CUST-2297;(not set);facebook;social;9;0;0
SID-04559;19.02.2025;CUST-1737;(not set);bing;cpc;5;1;1
SID-04560;10.08.2024;CUST-1322;(not set);(direct);none;1;1;1
SID-04561;17.01.2025;CUST-1092;(not set);bing;cpc;3;1;0
SID-04562;22.09.2023;CUST-1254;CMP-03;newsletter;email;9;0;0
SID-04563;10.01.2025;CUST-1267;(not set);google;cpc;3;0;0
SID-04564;25.05.2023;CUST-1594;(not set);youtube;video;7;1;0
SID-04565;29.04.2023;CUST-1794;(not set);(direct);none;9;1;0
SID-04566;04.06.2024;CUST-1695;CMP-01;facebook;social;2;1;0
SID-04567;25.04.2023;CUST-1194;(not set);facebook;social;4;1;0
SID-04568;21.08.2024;CUST-1489;CMP-04;(direct);none;4;1;1
SID-04569;06.10.2024;CUST-1938;(not set);google;cpc;5;1;1
SID-04570;23.12.2023;CUST-1325;(not set);newsletter;email;3;1;1
SID-04571;10.06.2023;CUST-2330;CMP-02;google;cpc;4;0;0
SID-04572;20.06.2023;CUST-1909;(not set);bing;cpc;2;0;0
SID-04573;23.08.2024;CUST-2092;CMP-02;bing;cpc;4;1;0
SID-04574;29.11.2024;CUST-2435;(not set);youtube;video;2;0;0
SID-04575;19.04.2024;CUST-1340;(not set);(direct);none;3;1;1
SID-04576;20.05.2023;CUST-1688;CMP-10;google;cpc;1;1;0
SID-04577;03.04.2025;CUST-1546;CMP-14;instagram;social;3;0;0
SID-04578;28.04.2024;CUST-2086;CMP-02;google;cpc;9;1;0
SID-04579;22.06.2025;CUST-1726;CMP-14;google;cpc;3;1;0
SID-04580;01.11.2024;CUST-1625;CMP-14;(direct);none;3;0;0
SID-04581;06.02.2025;CUST-1688;(not set);instagram;social;2;1;0
SID-04582;26.09.2024;CUST-2431;(not set);(direct);none;3;0;0
SID-04583;20.05.2023;CUST-1097;CMP-08;youtube;video;1;1;0
SID-04584;22.04.2025;CUST-1950;(not set);newsletter;email;5;1;0
SID-04585;15.11.2024;CUST-2221;(not set);google;cpc;3;1;0
SID-04586;27.08.2025;CUST-1191;CMP-05;youtube;video;3;0;0
SID-04587;25.08.2023;CUST-1330;CMP-13;google;cpc;3;0;0
SID-04588;08.04.2025;CUST-1801;CMP-02;google;cpc;5;1;0
SID-04589;10.11.2023;CUST-1118;(not set);youtube;video;9;1;1
SID-04590;08.07.2023;CUST-2139;(not set);google;cpc;3;1;0
SID-04591;21.05.2023;CUST-1805;(not set);(direct);none;2;1;0
SID-04592;04.08.2025;CUST-1913;CMP-13;newsletter;email;2;1;0
SID-04593;22.01.2025;CUST-1805;(not set);instagram;social;7;1;1
SID-04594;12.03.2025;CUST-1155;(not set);(direct);none;7;0;0
SID-04595;17.07.2024;CUST-2306;CMP-09;google;cpc;5;0;0
SID-04596;08.05.2023;CUST-1877;CMP-12;facebook;social;3;1;0
SID-04597;27.08.2023;CUST-1821;(not set);google;cpc;2;1;0
SID-04598;28.11.2024;CUST-1771;(not set);instagram;social;9;1;0
SID-04599;02.06.2023;CUST-1274;(not set);facebook;social;7;1;0
SID-04600;26.03.2023;CUST-1832;CMP-07;google;cpc;5;1;0
SID-04601;23.01.2025;CUST-1772;CMP-05;google;cpc;1;0;0
SID-04602;15.08.2025;CUST-2226;(not set);newsletter;email;2;1;0
SID-04603;20.04.2025;CUST-1113;(not set);bing;cpc;2;1;0
SID-04604;17.01.2024;CUST-1571;(not set);facebook;social;5;1;0
SID-04605;08.04.2025;CUST-1156;CMP-05;facebook;social;2;1;0
SID-04606;05.07.2024;CUST-1114;(not set);newsletter;email;2;1;1
SID-04607;14.06.2023;CUST-1662;(not set);instagram;social;2;1;0
SID-04608;17.09.2025;CUST-1981;CMP-03;youtube;video;5;1;0
SID-04609;25.01.2025;CUST-2336;(not set);(direct);none;5;1;0
SID-04610;02.09.2025;CUST-2065;(not set);bing;cpc;4;0;0
SID-04611;10.06.2025;CUST-1256;(not set);facebook;social;2;0;0
SID-04612;12.11.2024;CUST-2490;CMP-09;google;cpc;3;1;1
SID-04613;29.04.2024;CUST-1589;(not set);newsletter;email;7;1;0
SID-04614;11.03.2025;CUST-1893;CMP-13;google;cpc;3;0;0
SID-04615;10.05.2023;CUST-1390;(not set);google;cpc;5;1;0
SID-04616;29.02.2024;CUST-1124;CMP-04;instagram;social;4;1;0
SID-04617;11.12.2023;CUST-2099;(not set);facebook;social;4;1;0
SID-04618;02.01.2024;CUST-1049;CMP-07;google;cpc;3;1;0
SID-04619;25.09.2024;CUST-1702;(not set);instagram;social;3;1;1
SID-04620;20.07.2023;CUST-1338;(not set);newsletter;email;3;0;0
SID-04621;16.01.2024;CUST-1851;(not set);newsletter;email;3;0;0
SID-04622;14.05.2023;CUST-1513;(not set);(direct);none;3;1;0
SID-04623;24.08.2025;CUST-1969;CMP-01;youtube;video;9;1;1
SID-04624;26.04.2025;CUST-2008;(not set);youtube;video;2;1;0
SID-04625;20.01.2025;CUST-2197;(not set);(direct);none;3;0;0
SID-04626;10.09.2023;CUST-1744;CMP-05;youtube;video;3;1;0
SID-04627;06.12.2024;CUST-1503;(not set);facebook;social;1;1;0
SID-04628;06.06.2024;CUST-2023;(not set);google;cpc;3;1;0
SID-04629;12.03.2025;CUST-2225;CMP-03;newsletter;email;3;1;0
SID-04630;13.04.2024;CUST-2004;CMP-04;youtube;video;7;0;0
SID-04631;10.05.2023;CUST-1366;CMP-13;youtube;video;2;1;0
SID-04632;25.05.2024;CUST-2178;CMP-04;youtube;video;7;1;0
SID-04633;15.11.2024;CUST-1639;(not set);google;cpc;7;1;0
SID-04634;02.09.2024;CUST-1039;(not set);google;cpc;5;1;1
SID-04635;08.04.2025;CUST-1459;(not set);bing;cpc;3;1;0
SID-04636;06.05.2024;CUST-1035;CMP-13;newsletter;email;3;1;0
SID-04637;29.08.2025;CUST-1231;(not set);bing;cpc;3;0;0
SID-04638;15.09.2024;CUST-1483;(not set);google;cpc;9;0;0
SID-04639;20.06.2023;CUST-1342;CMP-06;google;cpc;2;1;1
SID-04640;20.11.2023;CUST-1390;(not set);youtube;video;2;1;0
SID-04641;10.12.2024;CUST-1919;(not set);google;cpc;3;1;0
SID-04642;18.03.2024;CUST-1469;CMP-12;bing;cpc;2;1;0
SID-04643;18.06.2024;CUST-1282;(not set);google;cpc;2;1;0
SID-04644;02.06.2024;CUST-2158;(not set);newsletter;email;7;1;0
SID-04645;02.06.2023;CUST-1387;CMP-06;google;cpc;1;1;1
SID-04646;17.01.2024;CUST-1899;(not set);facebook;social;1;0;0
SID-04647;07.05.2023;CUST-1827;CMP-12;instagram;social;9;1;0
SID-04648;01.03.2023;CUST-2372;(not set);google;cpc;1;0;0
SID-04649;13.08.2025;CUST-2484;(not set);bing;cpc;1;0;0
SID-04650;14.12.2024;CUST-1409;(not set);google;cpc;2;1;0
SID-04651;06.05.2023;CUST-1872;(not set);facebook;social;3;1;0
SID-04652;21.05.2024;CUST-1404;(not set);google;cpc;9;0;0
SID-04653;23.05.2023;CUST-1362;CMP-02;bing;cpc;3;0;0
SID-04654;17.02.2023;CUST-2018;(not set);(direct);none;2;1;1
SID-04655;08.11.2023;CUST-1119;(not set);(direct);none;3;1;0
SID-04656;06.08.2025;CUST-1105;CMP-11;(direct);none;5;1;1
SID-04657;05.05.2023;CUST-1133;CMP-02;(direct);none;9;1;1
SID-04658;03.06.2023;CUST-1296;(not set);instagram;social;5;1;1
SID-04659;26.06.2024;CUST-1346;CMP-10;google;cpc;3;0;0
SID-04660;01.08.2023;CUST-1046;CMP-14;(direct);none;5;1;0
SID-04661;19.02.2024;CUST-1719;CMP-13;google;cpc;9;1;0
SID-04662;08.08.2023;CUST-2360;(not set);newsletter;email;1;1;1
SID-04663;25.07.2025;CUST-2269;CMP-07;instagram;social;4;1;0
SID-04664;15.04.2024;CUST-1121;(not set);google;cpc;2;0;0
SID-04665;23.09.2024;CUST-2498;(not set);google;cpc;4;0;0
SID-04666;27.10.2024;CUST-1333;(not set);newsletter;email;3;0;0
SID-04667;26.05.2025;CUST-1536;(not set);google;cpc;3;0;0
SID-04668;31.12.2024;CUST-2473;(not set);google;cpc;3;0;0
SID-04669;08.10.2024;CUST-1331;CMP-09;google;cpc;1;1;0
SID-04670;23.08.2023;CUST-2361;(not set);newsletter;email;3;1;0
SID-04671;27.09.2023;CUST-1735;(not set);newsletter;email;1;1;1
SID-04672;15.08.2023;CUST-1690;CMP-11;(direct);none;5;1;0
SID-04673;26.02.2024;CUST-1131;(not set);youtube;video;4;0;0
SID-04674;23.12.2023;CUST-1005;(not set);(direct);none;2;1;0
SID-04675;24.12.2023;CUST-2173;(not set);bing;cpc;3;1;1
SID-04676;06.11.2024;CUST-1888;CMP-10;newsletter;email;2;0;0
SID-04677;08.08.2024;CUST-1232;(not set);google;cpc;1;1;1
SID-04678;18.08.2025;CUST-1617;CMP-01;instagram;social;9;0;0
SID-04679;13.12.2023;CUST-1964;(not set);google;cpc;2;1;0
SID-04680;19.09.2023;CUST-1519;(not set);google;cpc;4;1;0
SID-04681;19.06.2025;CUST-1025;CMP-13;newsletter;email;3;1;1
SID-04682;01.07.2024;CUST-1146;CMP-04;google;cpc;9;1;1
SID-04683;06.12.2024;CUST-2123;CMP-07;google;cpc;9;0;0
SID-04684;19.02.2024;CUST-1084;(not set);instagram;social;9;1;0
SID-04685;04.03.2023;CUST-2210;(not set);google;cpc;4;0;0
SID-04686;24.09.2024;CUST-2371;CMP-03;facebook;social;3;0;0
SID-04687;11.04.2025;CUST-1564;(not set);bing;cpc;9;1;0
SID-04688;21.03.2024;CUST-1699;(not set);bing;cpc;3;1;0
SID-04689;04.02.2025;CUST-1120;(not set);(direct);none;9;1;0
SID-04690;23.05.2025;CUST-2405;(not set);(direct);none;3;0;0
SID-04691;27.07.2025;CUST-2288;(not set);youtube;video;3;1;0
SID-04692;30.04.2024;CUST-1394;(not set);(direct);none;4;1;1
SID-04693;01.08.2024;CUST-1800;(not set);google;cpc;2;1;0
SID-04694;07.03.2024;CUST-2335;(not set);facebook;social;4;1;0
SID-04695;13.03.2025;CUST-1602;(not set);(direct);none;3;1;0
SID-04696;16.09.2024;CUST-2332;CMP-08;facebook;social;5;0;0
SID-04697;29.08.2023;CUST-1024;CMP-01;bing;cpc;2;0;0
SID-04698;18.10.2023;CUST-1564;(not set);newsletter;email;2;0;0
SID-04699;22.06.2025;CUST-1636;(not set);(direct);none;4;1;1
SID-04700;20.06.2023;CUST-2031;(not set);(direct);none;2;1;0
SID-04701;08.09.2024;CUST-1054;CMP-10;newsletter;email;7;1;0
SID-04702;01.09.2023;CUST-1352;(not set);google;cpc;4;0;0
SID-04703;18.08.2024;CUST-2290;CMP-06;bing;cpc;7;1;0
SID-04704;24.12.2024;CUST-1121;CMP-12;youtube;video;2;1;1
SID-04705;16.09.2024;CUST-2402;(not set);instagram;social;5;1;0
SID-04706;07.01.2025;CUST-1574;(not set);facebook;social;9;1;0
SID-04707;04.03.2023;CUST-1010;(not set);google;cpc;4;1;0
SID-04708;21.09.2025;CUST-2322;(not set);youtube;video;2;1;1
SID-04709;06.04.2023;CUST-1346;(not set);bing;cpc;1;0;0
SID-04710;24.07.2023;CUST-2365;CMP-05;google;cpc;1;1;0
SID-04711;17.02.2024;CUST-2385;CMP-13;newsletter;email;7;0;0
